DateTime,V L1,A L1,W L1,S L1,Q L1,PF L1,V L2,A L2,W L2,S L2,Q L2,PF L2,V L3,A L3,W L3,S L3,Q L3,PF L3,V Total,A Total,W Total,S Total,Q Total,PF Total,kWh
2017-04-07 06:17:07,237.89,23.9171,4855.6,5689.638919,2965.6600730022124,0.8534109227538488,234.11,20.9313,4057.76,4900.226643,2747.1448697087394,0.8280759841581067,235.91,16.364,2455.5,3860.4312400000003,2978.8335147785515,0.6360688346310243,235.97,61.2124,11368.86,14450.296801999999,8919.646852106389,0.7867561584220533,722091.62
2017-04-07 06:22:07,237.68,21.9292,4386.22,5212.132256000001,2815.563312311704,0.841540426176016,233.88,18.7832,3713.37,4393.014816,2347.224406974228,0.8452896599563847,235.76,13.5072,2073.93,3184.4574719999996,2416.5230696346825,0.6512663517209628,235.7733333333333,54.2196,10173.52,12789.604544,7750.708045172741,0.7954522725859193,722092.5
2017-04-07 06:27:07,237.31,25.1321,4891.59,5964.098651,3412.157673783558,0.8201725501605892,233.5,21.2719,4144.98,4966.988649999999,2736.8078209528744,0.8345056314956548,235.44,18.0341,2712.69,4245.948504,3266.4034751573236,0.6388890485705241,235.41666666666666,64.43809999999999,11749.26,15177.035805,9607.148654967923,0.7741472149739058,722093.43
2017-04-07 06:32:07,237.25,21.5049,4264.96,5102.037525,2800.161264089645,0.8359326992601843,233.4,19.0842,3774.52,4454.25228,2365.0289942166028,0.8473969956636583,235.32,13.3418,1978.22,3139.5923759999996,2437.967579570599,0.6300881653051894,235.32333333333335,53.9309,10017.699999999999,12695.882181,7799.430175585481,0.7890511157225426,722094.32
2017-04-07 06:37:07,237.44,24.4512,4812.71,5805.692928,3247.1360966441202,0.8289639255271338,233.59,19.5988,3905.96,4578.083692,2387.9545157637217,0.8531866743339562,235.42,16.3168,2371.26,3841.301056,3022.039016165528,0.6173064712790896,235.48333333333332,60.3668,11089.93,14225.077676,8908.775868958292,0.7796041788025172,722095.22
2017-04-07 06:42:07,237.64,23.0684,4522.73,5481.974576,3097.895834112306,0.825018419421433,233.84,15.0005,3182.42,3507.7169200000003,1475.2223339057366,0.9072624936906254,235.68,14.0886,2095.95,3320.401248,2575.278246174568,0.6312339513974305,235.72000000000003,52.1575,9801.099999999999,12310.092744,7448.276455387613,0.7961840908775528,722096.07
2017-04-07 06:47:07,237.82,25.9001,4937.82,6159.561782,3682.1372861254117,0.8016511847368301,234.05,16.4647,3426.16,3853.563035,1763.909215101053,0.8890888688940312,235.94,17.2818,2535.55,4077.467892,3193.2320003079835,0.621844259025253,235.93666666666664,59.64660000000001,10899.529999999999,14090.592709,8930.008324185594,0.7735324003111812,722096.94
2017-04-07 06:52:07,238.07,23.2272,4438,5529.699504,3298.747126491791,0.8025752568995294,234.25,14.7695,3127.47,3459.755375,1479.4724241909319,0.9039569741256633,236.22,15.0211,2213.97,3548.284242,2772.8429275971466,0.623955086177676,236.17999999999998,53.01780000000001,9779.439999999999,12537.739121,7845.85594773788,0.7800002780102508,722097.8
2017-04-07 06:57:07,238.4,24.1232,4609.13,5750.97088,3439.4166228748695,0.8014525018773874,234.73,16.46,3420.44,3863.6558,1796.7822203243331,0.8852858994323459,236.66,17.4569,2550.74,4131.349954,3249.8889049959544,0.6174107805925171,236.59666666666666,58.04010000000001,10580.31,13745.976633999999,8775.472290787198,0.7697023122991583,722098.65
2017-04-07 07:02:07,238.9,22.4702,4405.84,5368.1307799999995,3066.8227802700635,0.8207400640116299,235.52,19.3757,4168.48,4563.364864,1856.8988587399538,0.9134662960844498,237.57,14.7963,2155.63,3515.156991,2776.6144807077867,0.6132386136719207,237.33,56.6422,10729.95,13446.652634999999,8104.359325933938,0.797964392422189,722099.53
