DateTime,V L1,A L1,W L1,S L1,Q L1,PF L1,V L2,A L2,W L2,S L2,Q L2,PF L2,V L3,A L3,W L3,S L3,Q L3,PF L3,V Total,A Total,W Total,S Total,Q Total,PF Total,kWh
2017-04-26 10:43:33,233.15,63.6772,12613.39,14846.33918,7830.4648492604265,0.8495959742716856,231.16,69.7214,14039.74,16116.798824,7914.348050577999,0.8711246044154258,232.61,38.9652,7276.85,9063.695172000002,5403.519616734646,0.8028568770141334,232.3066666666667,172.3638,33929.979999999996,40026.833176,21234.496257244587,0.8476808507634908,3426595.2
2017-04-26 10:48:33,231.55,64.1864,12719.66,14862.360920000003,7687.653842411437,0.8558303804130736,229.6,68.1306,13795.48,15642.78576,7374.379831745773,0.8819068554449089,231.08,39.3263,7419.88,9087.521404000001,5246.7538586976,0.8164910617689478,230.74333333333334,171.6433,33935.02,39592.668084000004,20395.92566198928,0.8571036417147561,3426598.04
2017-04-26 10:53:33,230.57,63.7015,12579.51,14687.654855,7581.763205185525,0.8564682465776801,228.67,67.4134,13536.29,15415.422177999999,7375.913093432852,0.8781005050460579,230.14,40.0035,7471.65,9206.40549,5378.879839130274,0.8115708142679255,229.79333333333332,171.1184,33587.450000000004,39309.482523,20423.482042089247,0.8544363304794962,3426600.85
2017-04-26 10:58:33,230.03,63.7709,12589.73,14669.220126999999,7528.925398852207,0.8582412623850049,228,68.5929,13806.87,15639.1812,7345.3610809499,0.8828384186762923,229.49,38.4651,7252.8,8827.355799,5031.809074491892,0.8216276952178168,229.17333333333332,170.8289,33649.4,39135.757126,19983.12701919445,0.8598121633794811,3426603.65
2017-04-26 11:03:33,229.94,64.0114,12655.66,14718.781315999999,7515.1043500826145,0.8598306971408503,227.89,71.9011,14254.25,16385.541678999998,8080.985896024449,0.869928518644489,229.39,40.5323,7569.47,9297.704296999998,5399.1137340819405,0.8141224713333127,229.07333333333335,176.4448,34479.38,40402.02729199999,21059.34861573625,0.8534071756054494,3426606.49
2017-04-26 11:08:33,229.95,62.0105,12182.08,14259.314475,7411.138655466143,0.8543243801346909,227.86,74.3261,14575.81,16935.945146000002,8623.920270516248,0.8606434346796743,229.45,38.0222,7129.38,8724.19379,5028.269891431301,0.8171964277285959,229.08666666666667,174.3588,33887.27,39919.453411,21100.13489483183,0.8488911321281316,3426609.34
2017-04-26 11:13:33,229.9,63.6527,12561.48,14633.75573,7507.065137249566,0.8583907119788994,227.79,76.8527,15205.75,17506.276533,8674.95734787016,0.8685884729020806,229.38,39.0362,7287.52,8954.123556,5202.728217552218,0.8138730669085711,229.0233333333333,179.54160000000002,35054.75,41094.155819,21445.14268811825,0.8530349219095611,3426612.22
2017-04-26 11:18:33,229.83,64.2808,12724.93,14773.656264000001,7505.8028152840825,0.861325711970687,227.73,75.0105,14711.98,17082.141164999997,8680.851989326131,0.8612491758435835,229.28,44.0293,8572.84,10095.037904,5330.685192130251,0.849213255217511,228.9466666666667,183.32059999999998,36009.75,41950.835332999995,21521.39609955592,0.858379808510594,3426615.2
2017-04-26 11:23:33,230.03,63.134,12428.58,14522.71402,7512.630810195889,0.8558028466913239,227.95,71.0527,14098.43,16196.462964999999,7972.432759936991,0.8704635098704097,229.55,38.0255,7151.69,8728.753525,5004.4448487419595,0.8193254603325507,229.17666666666665,172.2122,33678.700000000004,39447.93051,20539.8244352718,0.8537507434379226,3426618.08
2017-04-26 11:28:33,229.61,62.3789,12263.83,14322.819229,7398.758301074051,0.8562441376882646,227.53,72.112,14276.2,16407.64336,8087.080696329918,0.8700944850376126,229.11,40.2327,7556.83,9217.713897000001,5278.311267635412,0.8198160720153668,228.75,174.7236,34096.86,39948.176486,20814.921155195447,0.8535273196249492,3426620.88
2017-04-26 11:33:33,230.02,63.4974,12567.93,14605.671948000001,7441.289442542479,0.8604828346648553,227.95,74.4494,15024.22,16970.740729999998,7891.695275191565,0.8853013689285206,229.47,38.6634,7232.3,8872.090398,5138.854419059156,0.8151742910138008,229.14666666666668,176.6102,34824.450000000004,40448.503076,20575.205546644756,0.8609576956301008,3426623.78
2017-04-26 11:38:33,230.1,63.7662,12588.84,14672.60262,7537.000404592722,0.8579827537099891,228.02,74.691,14970.67,17031.041820000002,8120.063129415251,0.8790225611694258,229.52,42.3823,8215.3,9727.585496000002,5209.104096866333,0.8445363963522237,229.21333333333334,180.8395,35774.81,41431.229936,20897.602337914344,0.8634744866435865,3426626.72
2017-04-26 11:43:33,229.96,63.4999,12530.83,14602.437004,7497.29724413328,0.8581327895177682,227.85,75.0127,14914.45,17091.643695,8347.662271219002,0.8726164824254489,229.39,39.739,7439.71,9115.72921,5267.564346635664,0.8161398642511892,229.0666666666667,178.2516,34884.99,40809.809908999996,21177.30052458562,0.854818732990634,3426629.64
2017-04-26 11:48:33,230.12,64.4627,12866.98,14834.156524,7381.939139422091,0.8673887173283273,227.87,81.3841,16409.4,18544.994867,8639.932074794124,0.8848425204581644,229.47,39.7032,7546.98,9110.693304,5103.707021288589,0.8283650594062407,229.15333333333334,185.55,36823.36,42489.844695,21199.694821285033,0.8666390819812338,3426632.65
2017-04-26 11:53:33,230.32,62.5266,12397.2,14401.126512,7328.156451293143,0.8608493224241734,228,77.6121,15338.01,17695.5588,8824.865465499028,0.8667717235355122,229.61,40.2702,7559.11,9246.440622000002,5325.084054179031,0.817515659162365,229.31000000000003,180.40890000000002,35294.32,41343.125934,21530.56055313432,0.8536925837766527,3426635.66
2017-04-26 11:58:33,230.46,62.8688,12480.1,14488.743648,7360.081282666674,0.8613652296707404,228.12,74.9976,14903.49,17108.452512,8401.495889141355,0.8711185298346871,229.72,40.8361,7770.44,9380.868892,5255.564991063599,0.8283283872165217,229.43333333333337,178.7025,35154.03,40978.065052,21056.970108850983,0.8578743275308518,3426638.59
2017-04-26 12:03:33,230.52,63.1669,12554.17,14561.233788,7377.150197731696,0.8621638923444775,228.23,74.2907,14929.74,16955.366460999998,8036.623380450497,0.8805318383616623,229.77,42.7315,8304.67,9818.416755,5237.725056354594,0.8458257789649101,229.50666666666666,180.1891,35788.58,41335.017003999994,20682.38797393977,0.8658174737544377,3426641.56
2017-04-26 12:08:33,230.93,62.7642,12483.45,14494.136706000001,7365.016968732426,0.861275856107549,228.58,78.2056,15858.7,17876.236048000002,8249.936336349192,0.887138654771471,230.11,42.86,8255.71,9862.5146,5395.595113712035,0.8370796226755395,229.87333333333333,183.82980000000003,36597.86,42232.887354000006,21076.371074643128,0.8665725289685576,3426644.57
2017-04-26 12:13:33,230.92,64.3007,12817.14,14848.317644,7496.229657469263,0.8632048631569536,228.6,79.7807,16320.35,18237.868019999998,8140.393466684434,0.8948606263683228,230.18,41.4934,7927.47,9550.950812000001,5326.901614667148,0.830018932778899,229.9,185.5748,37064.96,42637.136476,21074.015921780305,0.8693116626362438,3426647.65
2017-04-26 12:18:33,231.01,64.5721,12871.58,14916.800821,7538.791351203873,0.8628914573880533,228.65,82.9043,17016.32,18956.068195000003,8353.28528610694,0.8976713854874374,230.26,41.6679,7932.36,9594.450654,5397.327874276403,0.8267654174335597,229.97333333333333,189.14430000000002,37820.26,43467.319670000004,21425.121069118122,0.8700849347769318,3426650.75
2017-04-26 12:23:33,231.39,64.4856,12873.35,14921.322984,7544.715990038768,0.8627485655128555,229.06,75.5932,15307.34,17315.378392,8093.680929128628,0.8840315038724336,230.6,40.7873,7635.38,9405.55138,5492.3008855506005,0.8117950443857975,230.35,180.86610000000002,35816.07,41642.252756,21243.501226250104,0.8600896356367143,3426653.83
2017-04-26 12:28:33,232.01,65.6651,13182.15,15234.959850999998,7637.730228221069,0.8652566287619553,229.65,78.7306,16091.49,18080.48229,8244.257966542751,0.8899922989830821,231.24,39.6164,7552.52,9160.896336,5184.733679615397,0.8244302438311099,230.96666666666667,184.01209999999998,36826.16,42476.338477,21167.74126039597,0.8669805666027584,3426656.84
2017-04-26 12:33:33,232.6,65.2423,13024.63,15175.358979999999,7787.845243388357,0.8582749190424752,230.26,79.8411,16349.23,18384.211686,8407.253875241246,0.889308188963594,231.88,42.8682,8228.29,9940.278216,5577.12961005786,0.8277726056757283,231.58,187.95159999999998,37602.15,43499.848882,21870.417648831863,0.8644202443553676,3426659.94
2017-04-26 12:38:33,233.08,65.8628,13197.58,15351.301424,7841.322436560327,0.8597043101093108,230.73,78.2948,16011.75,18064.959204,8364.604771277856,0.8863429924853984,232.44,40.4495,7669.58,9402.08178,5438.445037086242,0.8157321090648926,232.08333333333334,184.6071,36878.91,42818.342408,21756.75627892703,0.8612876614557995,3426663.05
2017-04-26 12:43:33,232.69,65.4831,13099.09,15237.262538999998,7783.830088992992,0.8596747589321039,230.15,80.3673,16456.57,18496.534095,8444.114954368953,0.8897110083152582,232,43.4387,8487.87,10077.7784,5433.017609267113,0.8422362214275322,231.61333333333334,189.28909999999996,38043.53,43811.575033999994,21728.873235833278,0.8683442667942501,3426666.16
2017-04-26 12:48:33,232.02,65.4977,13100.98,15196.776354,7701.060614817517,0.8620894125714789,229.34,79.6842,16358.79,18274.774428,8146.003322500104,0.8951568767347196,231.31,46.2281,9084.74,10693.021810999999,5639.877177999686,0.8495951996146173,230.89000000000001,191.40999999999997,38544.51,44164.572593,21559.92164137584,0.8727472663487121,3426669.38
2017-04-26 12:53:33,232.22,64.9512,12983.63,15082.967664,7676.0188624292505,0.86081401811855,229.54,76.5037,15459.28,17560.659298,8329.910975636763,0.8803359678961867,231.52,39.137,7399.53,9060.99824,5229.593185361851,0.8166351878686602,231.09333333333333,180.5919,35842.44,41704.625201999996,21321.23960011924,0.8594356099927529,3426672.46
2017-04-26 12:58:33,232.58,65.2034,13062.53,15165.006772,7703.748463826285,0.861359984627114,229.9,78.343,16021.06,18011.0557,8229.444932977103,0.8895125453418036,231.82,41.4839,7832.48,9616.797697999998,5579.879480226977,0.8144582267368395,231.4333333333333,185.0303,36916.07,42792.86017,21643.30513771574,0.8626689090971318,3426675.51
2017-04-26 13:03:33,232.34,64.9634,12999.73,15093.596355999998,7669.659111391876,0.86127452287621,229.6,76.062,15480.75,17463.835199999998,8082.816299425526,0.8864461799318859,231.56,40.34,7595.29,9341.1304,5437.672936625019,0.8131018061796889,231.16666666666666,181.3654,36075.77,41898.561956,21307.94013713833,0.8610264485421997,3426678.53
2017-04-26 13:08:33,231.87,71.8561,14515.81,16661.273907,8178.5884019174755,0.8712305002021116,229.17,81.6354,16623.76,18708.384618,8582.205921406166,0.8885727089449342,231.17,45.2127,8584.62,10451.819859,5961.949162865007,0.8213516991117902,230.73666666666665,198.70420000000001,39724.19,45821.478384,22838.48966414546,0.8669338354187834,3426681.64
2017-04-26 13:13:33,231.57,74.7049,14963.72,17299.413693,8680.829331530247,0.8649842281102793,228.85,86.343,17614.96,19759.595550000002,8952.921338757527,0.891463590710995,230.79,53.2646,10135.1,12292.937034,6956.726882082459,0.8244652984041307,230.4033333333333,214.3125,42713.78,49351.946277,24721.399625415514,0.8654933234093413,3426685.13
2017-04-26 13:18:33,231.33,74.6771,14982.14,17275.053542999998,8600.171854905973,0.8672702497105077,228.63,87.2222,17698.7,19941.611586,9188.24743663825,0.8875260619570671,230.63,51.1642,9761.04,11799.999446,6630.391017428781,0.8272068184976762,230.1966666666667,213.06349999999998,42441.880000000005,49016.664575,24521.83166330892,0.8658663409269725,3426688.67
2017-04-26 13:23:33,231.05,76.32,15360.3,17633.736,8660.821509977912,0.8710746265000224,228.42,81.3433,16542.26,18580.436586,8460.866256995641,0.8903052370935284,230.35,52.5352,10082.2,12101.483320000001,6692.917279052403,0.8331375363991329,229.94000000000003,210.1985,41984.759999999995,48315.655906,23909.883591715647,0.8689680231534679,3426692.19
2017-04-26 13:28:33,230.92,76.1274,15314.29,17579.339207999998,8631.667787040113,0.8711527673935993,228.31,79.574,16063.2,18167.53994,8487.232365824277,0.8841703418872463,230.22,54.1304,10404.18,12461.900688,6859.446572805626,0.8348790654397166,229.8166666666667,209.8318,41781.67,48208.779835999994,24049.50114424454,0.8666817567699454,3426695.66
2017-04-26 13:33:33,231.96,76.3278,15401.33,17704.996488,8733.036978691454,0.8698860804879929,229.28,79.8276,16141.96,18302.872128000003,8627.41302432655,0.8819358998474229,231.2,53.1035,10354.43,12277.529199999999,6597.234468468785,0.8433643147026685,230.81333333333336,209.25889999999998,41897.72,48285.397816000004,24001.264571913252,0.8677099474184438,3426699.18
2017-04-26 13:38:33,232.16,75.7133,15246.39,17577.599728,8747.548466038113,0.8673761057212759,229.55,79.8599,16127.68,18331.840045,8715.176260585073,0.8797632949235129,231.45,52.255,9900.76,12094.41975,6946.217712654135,0.8186221583718393,231.05333333333337,207.82819999999998,41274.83,48003.85952300001,24510.384280443635,0.8598231560990229,3426702.63
2017-04-26 13:43:33,229.38,75.2775,15095.99,17267.15295,8382.461268541221,0.8742605132249089,226.85,80.5496,16264.32,18272.67676,8328.421874103402,0.8900896247233786,228.68,53.978,10469.86,12343.689040000001,6538.2482896121455,0.8481953787131371,228.30333333333337,209.8051,41830.17,47883.51875,23303.8247000938,0.8735817895588551,3426706.09
2017-04-26 13:48:33,229.94,74.9382,15066.47,17231.289708,8361.747828063626,0.8743669368523856,227.51,78.2951,15778.22,17812.918201,8267.274548913754,0.8857740108588286,229.26,53.5859,10414.88,12285.103434,6515.67655502317,0.8477649419846145,228.90333333333334,206.8192,41259.57,47329.31134300001,23188.6091781661,0.8717551307896281,3426709.56
2017-04-26 13:53:33,230.72,75.7747,15236.41,17482.738783999997,8573.09545622103,0.8715116200182655,228.31,78.8827,15820.5,18009.709237,8605.893710201344,0.878442832796968,229.97,52.76,10063.29,12133.2172,6778.285476304151,0.8293999715096175,229.66666666666666,207.4174,41120.2,47625.665220999996,24027.757691943894,0.8634042130264779,3426712.99
2017-04-26 13:58:33,231.05,76.3167,15342.42,17632.973535,8690.90928669782,0.8700982831708197,228.6,80.7873,16515.75,18467.97678,8264.14958021206,0.8942912478580666,230.26,50.6043,9674.88,11652.146118,6493.7821137471565,0.8303088462866458,229.97,207.70829999999998,41533.049999999996,47753.096433,23566.161686555955,0.8697456940467296,3426716.43
2017-04-26 14:03:33,232.75,75.9367,15258.38,17674.266925,8919.728197190147,0.8633104877700606,230.36,81.4605,16690.56,18765.24078,8576.681667042038,0.8894402259836072,231.96,51.7939,9878.43,12014.113044,6837.801764391165,0.8222354795415724,231.69000000000003,209.1911,41827.37,48453.620748999994,24458.627978098502,0.8632454985495228,3426719.91
2017-04-26 14:08:33,232.33,76.378,15393.11,17744.90074,8828.004689642647,0.8674666725692826,229.85,79.1599,16022.72,18194.903014999996,8621.307298017859,0.8806158508671778,231.52,52.1104,9961.17,12064.599808,6806.5895100478665,0.8256527492436821,231.23333333333335,207.64829999999998,41377,48004.403563,24338.583205260064,0.8619417580242961,3426723.39
2017-04-26 14:13:33,231.68,75.0871,15079.04,17396.179328000002,8674.653185593912,0.8668018256014152,229.2,82.4541,16668.56,18898.47972,8905.708464442972,0.8820053383637995,230.86,50.4679,9619.44,11651.019394,6573.631188754366,0.825630760253801,230.58,208.0091,41367.04,47945.678442000004,24239.55616140823,0.8627897517404369,3426726.83
2017-04-26 14:18:33,231.92,74.5742,14965.11,17295.248464,8670.126995574767,0.8652729118722883,229.52,82.3745,16663.87,18906.59524,8931.672866394663,0.8813786823311716,231.11,56.4899,11129.28,13055.380789,6825.10763485751,0.8524669008028579,230.85,213.4386,42758.26,49257.224493,24454.148247816756,0.8680606842977201,3426730.33
