DateTime,V L1,A L1,W L1,S L1,Q L1,PF L1,V L2,A L2,W L2,S L2,Q L2,PF L2,V L3,A L3,W L3,S L3,Q L3,PF L3,V Total,A Total,W Total,S Total,Q Total,PF Total,kWh
2017-04-16 09:44:53,229.03,35.553,7910.44,8142.703589999999,1930.948150779527,0.9714758633379162,232.69,10.626,2365.1,2472.56394,721.0231808952632,0.9565374475209729,231.7,14.8458,3234.69,3439.77186,1169.9619877362934,0.9403792261967049,231.14000000000001,61.0248,13510.23,14055.039389999998,3875.2829060020294,0.9612374341414066,521176.34
2017-04-16 09:49:53,229.76,31.8825,7180.06,7325.3232,1451.5847825250287,0.9801697213851261,233.29,7.1252,1605.2,1662.237908,431.7033967809573,0.9656860743426144,232.39,11.083,2487.75,2575.5783699999997,666.8612130809943,0.965899554436777,231.8133333333333,50.0907,11273.01,11563.139478,2573.9930317664202,0.9749091085036207,521177.36
2017-04-16 09:54:53,229.61,31.003,6973.51,7118.598830000001,1429.8977524205643,0.9796183443589277,233.06,6.9836,1580.71,1627.597816,387.8537695420399,0.9711920134451693,232.08,19.4153,4421.79,4505.902824,866.5641668285014,0.9813327478897268,231.58333333333334,57.4019,12976.010000000002,13252.099470000001,2690.9672689711883,0.97916635996998,521178.37
2017-04-16 09:59:53,229.39,27.8266,6239.48,6383.143773999999,1346.6305243662637,0.9774932573843668,232.85,6.8837,1553.53,1602.869545,394.6331427902465,0.9692179908502785,231.96,18.0596,4090.35,4189.104816,904.2322914685111,0.9764257949281162,231.4,52.76989999999999,11883.359999999999,12175.118135,2649.387988122145,0.9760365253326553,521179.41
2017-04-16 10:04:53,229.33,27.2145,6098.51,6241.101285000001,1326.4693850702529,0.9771528647768131,232.73,6.8957,1556.4,1604.836261,391.30354537169654,0.9698185651850748,231.89,16.9126,3820.27,3921.862814,886.8737559179434,0.9740957757019596,231.3166666666667,51.022800000000004,11475.18,11767.800360000001,2607.9434964002057,0.9751338099688835,521180.39
2017-04-16 10:09:53,229.44,27.8611,6250.37,6392.450784,1340.2618732778342,0.977773660087361,232.81,7.0359,1590.02,1638.027879,393.6644916438855,0.9706916593939119,231.89,16.3323,3677.52,3787.2970469999996,905.243377117402,0.9710144079966063,231.38,51.229299999999995,11517.91,11817.77571,2645.292415549935,0.9746258756843508,521181.34
2017-04-16 10:14:53,228.09,28.2459,6307.77,6442.607331,1311.1929105036143,0.9790709996632574,231.52,7.0058,1575.55,1621.982816,385.31863814159027,0.9713728064551825,230.48,16.2213,3636.72,3738.685224,867.199426750232,0.9727269834471628,230.03,51.473,11520.04,11803.275371,2570.211641490864,0.9760036632123408,521182.3
2017-04-16 10:19:53,227.69,28.62,6356.65,6516.4878,1434.4385748608563,0.975471787118208,231.13,7.8603,1756.32,1816.751139,464.67704769850394,0.9667366995386812,230.07,17.4295,3886.13,4010.0050650000003,989.0066958447027,0.969108501612329,229.63,53.909800000000004,11999.099999999999,12343.244004,2894.3516946428576,0.9721188365158724,521183.26
2017-04-16 10:24:53,227.44,31.0138,6838.04,7053.7786719999995,1731.1852910541027,0.9694151628464932,230.89,9.9235,2203.35,2291.236915,628.5024885859382,0.9616421530114881,229.87,22.2579,4946.57,5116.423473,1307.376912051525,0.9668023036215947,229.4,63.1952,13987.96,14461.43906,3670.176388743968,0.9672592016579018,521184.38
2017-04-16 10:29:53,227.67,27.8602,6214.51,6342.931734,1269.900957588522,0.9797535683205258,231.25,7.2188,1629.33,1669.3475,363.3246851732633,0.9760280588673118,230.3,22.9097,5216.99,5276.103910000001,787.5835251053039,0.988795916265417,229.74,57.9887,13060.83,13288.383144,2448.6417240673068,0.9828757839434555,521185.48
2017-04-16 10:34:53,227.86,27.5449,6147.99,6276.380914,1263.0029047961352,0.9795437982877021,231.4,7.3988,1673.27,1712.08232,362.4822444707912,0.9773303423868077,230.3,24.3837,5560.65,5615.566110000001,783.4247336410468,0.9902207348423504,229.85333333333332,59.3274,13381.91,13604.029344000002,2448.2849393632996,0.9836725327192882,521186.6
2017-04-16 10:39:53,227.02,27.8436,6194.5,6321.054072,1258.5286373967747,0.9799789606988827,230.61,7.337,1645.3,1691.98557,394.71898749391954,0.9724078202392706,229.53,9.6944,2111.74,2225.155632,701.3356963832081,0.9490302474267561,229.0533333333333,44.875,9951.54,10238.195274,2405.721117867969,0.9720013863451147,521187.58
2017-04-16 10:44:53,226.86,29.2533,6473.53,6636.403638000001,1461.253771786285,0.9754575449468764,230.54,8.967,2011.63,2067.25218,476.3153564758874,0.9730936648474112,229.44,10.0144,2148.17,2297.703936,815.358221035326,0.93492027686547,228.94666666666663,48.234700000000004,10633.33,11001.359754000001,2821.7387455310195,0.9665468849097323,521188.41
2017-04-16 10:49:53,228.81,30.0824,6670.62,6883.153944,1697.243951941722,0.969122593257519,232.53,10.2308,2299.97,2378.967924,607.9690637860369,0.9667931949804632,231.5,12.0876,2610.12,2798.2794,1008.7820309979558,0.9327588946264622,230.9466666666667,52.400800000000004,11580.71,12060.401268,3367.556182319163,0.9602259280317007,521189.33
2017-04-16 10:54:53,228.3,33.2125,7288.41,7582.41375,2090.9514456555567,0.9612255727933602,232,13.3222,2960.12,3090.7504,889.0599646256488,0.95773505359734,230.87,15.7054,3331.81,3625.905698,1430.4664465442272,0.9188904173205003,230.39000000000001,62.2401,13580.339999999998,14299.069848000001,4476.356107637418,0.9497359020104003,521190.4
2017-04-16 10:59:53,228.16,30.5301,6755.9,6965.747616,1696.8957068157376,0.9698743584223479,231.86,10.3513,2318.68,2400.052418,619.6568943759509,0.9660955663344182,230.74,13.8629,3038.15,3198.725546,1000.7445708736057,0.9498001489371918,230.25333333333333,54.744299999999996,12112.73,12564.52558,3339.023060353781,0.9640419706161321,521191.47
2017-04-16 11:04:53,228.57,32.4813,7126.75,7424.250740999999,2080.6089259490923,0.9599285165091384,232.28,13.0057,2911.34,3020.963996,806.4259851519457,0.9637122467711794,231.19,16.2935,3522.8,3766.8942650000004,1333.9312439889438,0.9352001283210958,230.67999999999998,61.780499999999996,13560.89,14212.109002,4252.799629964881,0.9541785809616041,521192.55
2017-04-16 11:09:53,229.15,29.6414,6604.18,6792.3268100000005,1587.6114201670327,0.9723000946122026,232.95,9.4305,2134.63,2196.8349749999998,519.0748216618182,0.9716842750102339,231.75,11.8798,2621.67,2753.14365,840.6226077350775,0.9522459897797196,231.28333333333333,50.9517,11360.480000000001,11742.305435,2970.055739953461,0.9674829242763605,521193.57
2017-04-16 11:14:53,229.04,29.6958,6611.49,6801.526032,1596.5451274153402,0.9720597949480876,232.82,9.4123,2128.82,2191.371686,519.8415852954452,0.9714554649037298,231.64,10.5146,2293.19,2435.601944,820.6317405003167,0.9415290563588087,231.16666666666666,49.6227,11033.5,11428.499662,2978.6712262910314,0.9654373125360118,521194.51
